4.539999999999999858e+01,4.600000000000000000e+01,3.750000000000000000e+01,5.700000000000000000e+01,3.760000000000000142e+01,2.050000000000000000e+01,5.260000000000000142e+01,5.350000000000000000e+01,5.220000000000000284e+01,5.220000000000000284e+01,5.750000000000000000e+01,6.339999999999999858e+01,5.500000000000000000e+01,5.710000000000000142e+01,5.710000000000000142e+01,6.110000000000000142e+01
3.989999999999999858e+01,9.820000000000000284e+01,4.210000000000000142e+01,5.439999999999999858e+01,3.800000000000000000e+01,2.380000000000000071e+01,6.920000000000000284e+01,6.270000000000000284e+01,5.710000000000000142e+01,4.689999999999999858e+01,5.650000000000000000e+01,6.590000000000000568e+01,4.310000000000000142e+01,5.870000000000000284e+01,5.800000000000000000e+01,5.800000000000000000e+01
9.490000000000000568e+01,4.979999999999999716e+01,3.879999999999999716e+01,5.620000000000000284e+01,4.070000000000000284e+01,2.110000000000000142e+01,4.920000000000000284e+01,5.979999999999999716e+01,5.700000000000000000e+01,3.810000000000000142e+01,5.250000000000000000e+01,5.839999999999999858e+01,4.729999999999999716e+01,5.979999999999999716e+01,6.300000000000000000e+01,5.960000000000000142e+01
3.560000000000000142e+01,5.729999999999999716e+01,4.470000000000000284e+01,5.279999999999999716e+01,3.460000000000000142e+01,2.519999999999999929e+01,4.370000000000000284e+01,5.960000000000000142e+01,5.689999999999999858e+01,4.929999999999999716e+01,4.079999999999999716e+01,5.060000000000000142e+01,4.300000000000000000e+01,5.129999999999999716e+01,6.329999999999999716e+01,4.950000000000000000e+01
4.600000000000000000e+01,5.220000000000000284e+01,4.979999999999999716e+01,6.470000000000000284e+01,4.079999999999999716e+01,2.550000000000000000e+01,5.310000000000000142e+01,6.179999999999999716e+01,5.170000000000000284e+01,4.579999999999999716e+01,4.879999999999999716e+01,5.610000000000000142e+01,5.950000000000000000e+01,5.189999999999999858e+01,6.160000000000000142e+01,6.029999999999999716e+01
4.239999999999999858e+01,9.309999999999999432e+01,4.600000000000000000e+01,5.660000000000000142e+01,3.970000000000000284e+01,2.580000000000000071e+01,4.550000000000000000e+01,5.929999999999999716e+01,7.559999999999999432e+01,5.239999999999999858e+01,4.210000000000000142e+01,6.189999999999999858e+01,3.939999999999999858e+01,4.989999999999999858e+01,6.179999999999999716e+01,5.429999999999999716e+01
9.340000000000000568e+01,4.910000000000000142e+01,4.520000000000000284e+01,5.570000000000000284e+01,4.120000000000000284e+01,2.389999999999999858e+01,5.150000000000000000e+01,5.370000000000000284e+01,5.479999999999999716e+01,4.620000000000000284e+01,4.450000000000000000e+01,5.229999999999999716e+01,4.210000000000000142e+01,6.010000000000000142e+01,5.970000000000000284e+01,5.570000000000000284e+01
3.650000000000000000e+01,4.189999999999999858e+01,4.320000000000000284e+01,5.810000000000000142e+01,4.379999999999999716e+01,1.939999999999999858e+01,4.739999999999999858e+01,6.129999999999999716e+01,5.700000000000000000e+01,5.100000000000000000e+01,4.879999999999999716e+01,5.289999999999999858e+01,4.360000000000000142e+01,5.889999999999999858e+01,5.570000000000000284e+01,4.879999999999999716e+01
4.410000000000000142e+01,4.560000000000000142e+01,4.460000000000000142e+01,5.910000000000000142e+01,4.139999999999999858e+01,2.660000000000000142e+01,4.789999999999999858e+01,5.639999999999999858e+01,5.179999999999999716e+01,4.389999999999999858e+01,5.479999999999999716e+01,6.010000000000000142e+01,5.429999999999999716e+01,5.739999999999999858e+01,5.739999999999999858e+01,5.939999999999999858e+01
3.560000000000000142e+01,9.079999999999999716e+01,5.039999999999999858e+01,5.750000000000000000e+01,3.739999999999999858e+01,2.289999999999999858e+01,5.029999999999999716e+01,6.160000000000000142e+01,5.670000000000000284e+01,5.279999999999999716e+01,4.950000000000000000e+01,5.700000000000000000e+01,4.089999999999999858e+01,5.689999999999999858e+01,6.139999999999999858e+01,5.729999999999999716e+01
