1.248250000000000000e+03,7.118100000000000591e+02,1.290399999999999920e+02,1.226450000000000045e+03,6.244900000000000091e+02,6.420000000000000000e+02,1.013889999999999986e+03,7.244399999999999409e+02,7.726899999999999409e+02,4.204899999999999523e+02,1.949600000000000080e+02,8.418399999999999181e+02,1.605239999999999782e+03,3.776100000000000136e+02,3.622500000000000000e+02,5.402099999999999227e+02
3.576100000000000136e+02,1.038450000000000045e+03,5.862500000000000000e+02,1.681290000000000191e+03,1.436409999999999854e+03,1.425600000000000023e+02,9.726399999999999864e+02,1.532849999999999909e+03,6.456899999999999409e+02,1.370250000000000000e+03,8.428399999999999181e+02,9.834900000000000091e+02,9.996899999999999409e+02,3.490900000000000318e+02,3.804900000000000659e+02,6.236899999999999409e+02
1.604899999999999807e+02,8.149600000000000364e+02,7.564399999999999409e+02,4.738400000000000318e+02,9.966100000000000136e+02,8.162400000000001228e+02,1.648609999999999900e+03,6.290099999999999909e+02,8.697599999999999909e+02,7.693600000000001273e+02,5.352900000000000773e+02,7.570099999999999909e+02,7.982400000000000091e+02,9.443600000000000136e+02,1.580290000000000191e+03,7.273999999999999773e+02
3.041599999999999682e+02,1.756160000000000309e+03,1.337849999999999909e+03,2.278199999999999818e+03,1.273400000000000091e+03,6.462899999999999636e+02,6.288400000000000318e+02,2.671599999999999682e+02,2.683600000000000136e+02,7.292099999999999227e+02,4.038400000000000318e+02,9.604900000000000091e+02,5.282899999999999636e+02,8.351600000000000819e+02,3.370900000000000318e+02,4.614899999999999523e+02
5.050500000000000114e+02,5.512099999999999227e+02,8.370099999999998772e+02,1.087890000000000100e+03,7.832900000000001910e+02,4.916499999999999773e+02,6.474100000000000819e+02,8.883600000000000136e+02,6.844100000000000819e+02,1.627650000000000091e+03,1.314640000000000100e+03,3.550399999999999636e+02,5.104499999999999886e+02,4.456499999999999773e+02,5.190499999999999545e+02,5.714099999999999682e+02
8.128999999999999204e+01,5.138400000000000318e+02,7.137599999999999909e+02,5.552000000000000455e+02,1.404450000000000045e+03,6.203999999999999773e+02,1.443839999999999918e+03,5.874099999999999682e+02,5.768100000000000591e+02,1.169849999999999909e+03,2.860900000000000318e+02,8.627999999999999545e+02,3.719599999999999795e+02,4.267600000000000477e+02,5.790399999999999636e+02,1.191599999999999966e+02
7.273599999999999000e+02,2.672900000000000773e+02,1.202899999999999920e+02,4.081999999999999886e+02,6.532400000000000091e+02,1.145960000000000036e+03,7.473999999999999773e+02,4.976400000000000432e+02,6.238500000000000227e+02,7.316900000000000546e+02,4.192099999999999227e+02,2.665600000000000591e+02,3.952500000000000000e+02,2.864399999999999409e+02,2.068100000000000023e+02,1.699599999999999795e+02
3.323689999999999600e+03,1.700500000000000114e+02,7.735600000000000591e+02,3.152500000000000000e+02,1.253440000000000055e+03,1.208689999999999827e+03,3.438100000000000023e+02,1.230759999999999991e+03,6.028399999999999181e+02,6.080099999999999909e+02,9.080000000000000000e+02,1.315890000000000100e+03,7.154900000000000091e+02,4.926499999999999773e+02,1.818810000000000173e+03,2.643009999999999309e+03
5.378900000000001000e+02,5.996399999999999864e+02,4.243599999999999568e+02,7.424399999999999409e+02,1.053759999999999764e+03,7.980400000000001910e+02,1.728609999999999900e+03,9.578099999999998317e+02,2.578399999999999750e+02,1.588240000000000236e+03,6.512899999999999636e+02,3.916499999999999773e+02,3.381599999999999682e+02,3.290900000000000318e+02,2.324900000000000091e+02,2.331599999999999966e+02
7.902500000000000000e+02,1.348490000000000236e+03,9.667599999999999909e+02,7.430399999999999636e+02,1.296039999999999964e+03,5.704099999999999682e+02,8.056499999999999773e+02,1.128000000000000000e+03,2.970899999999999750e+02,1.375049999999999955e+03,4.698400000000000318e+02,7.050499999999999545e+02,6.921600000000000819e+02,5.901000000000000512e+01,5.555600000000000591e+02,1.639760000000000218e+03
2.720839999999999691e+03,6.754900000000000091e+02,6.716399999999999864e+02,1.098849999999999909e+03,6.050499999999999545e+02,8.176000000000000227e+02,8.004900000000000091e+02,9.576000000000000227e+02,4.910899999999999750e+02,2.714900000000000091e+02,1.278809999999999945e+03,6.078399999999999181e+02,2.094809999999999945e+03,4.135600000000000591e+02,5.096099999999999568e+02,2.952900000000000205e+02
8.309600000000000364e+02,3.610900000000000318e+02,4.544399999999999409e+02,1.420010000000000218e+03,8.162900000000001910e+02,3.987600000000000477e+02,5.617599999999999909e+02,4.274090000000000146e+03,1.020760000000000218e+03,1.047440000000000055e+03,2.624900000000000091e+02,3.608100000000000023e+02,2.358499999999999943e+02,1.653840000000000146e+03,4.938000000000000114e+02,3.980400000000000205e+02
1.474490000000000009e+03,8.254399999999999409e+02,4.700000000000000000e+02,4.486899999999999409e+02,5.938399999999999181e+02,6.108500000000000227e+02,9.989000000000001478e+01,7.091600000000000819e+02,1.097809999999999945e+03,1.961599999999999966e+02,4.720399999999999636e+02,6.370900000000000318e+02,5.168399999999999181e+02,4.200400000000000773e+02,2.175050000000000182e+03,4.661599999999999682e+02
1.872440000000000055e+03,4.292399999999999523e+02,1.290640000000000100e+03,3.216399999999999864e+02,3.066899999999999409e+02,6.446499999999999773e+02,1.040610000000000127e+03,5.554400000000000546e+02,1.060490000000000236e+03,7.355599999999999454e+02,4.468400000000000318e+02,4.203599999999999568e+02,2.894399999999999409e+02,4.207599999999999341e+02,1.159009999999999764e+03,5.102500000000000000e+02
6.569599999999999227e+02,3.416100000000000136e+02,9.183600000000000136e+02,6.526899999999999409e+02,5.826100000000000136e+02,8.636100000000000136e+02,5.850099999999999909e+02,4.394099999999999682e+02,5.837599999999999909e+02,5.293999999999999773e+02,1.813890000000000100e+03,1.116039999999999964e+03,8.600899999999999181e+02,4.920099999999999341e+02,5.350399999999999636e+02,3.390099999999999909e+02
5.149599999999999227e+02,6.310099999999999909e+02,4.175600000000000591e+02,6.250000000000000000e+02,3.218099999999999454e+02,5.116000000000000227e+02,3.839600000000000364e+02,6.052100000000000364e+02,1.755600000000000023e+02,6.630499999999999545e+02,1.485960000000000036e+03,1.754099999999999966e+02,7.584899999999998954e+02,8.062400000000000091e+02,5.528100000000000591e+02,5.330099999999999909e+02
