2.080000000000000071e+01,2.289999999999999858e+01,3.600000000000000000e+01,3.210000000000000142e+01,1.680000000000000071e+01,3.299999999999999822e+00,3.260000000000000142e+01,3.810000000000000142e+01,3.339999999999999858e+01,3.329999999999999716e+01,2.700000000000000000e+01,3.529999999999999716e+01,4.839999999999999858e+01,3.639999999999999858e+01,3.720000000000000284e+01,6.529999999999999716e+01
1.169999999999999929e+01,3.101000000000000227e+02,1.969999999999999929e+01,3.979999999999999716e+01,2.519999999999999929e+01,5.200000000000000178e+00,3.050000000000000000e+01,6.350000000000000000e+01,3.750000000000000000e+01,3.939999999999999858e+01,2.860000000000000142e+01,3.939999999999999858e+01,2.300000000000000000e+01,3.420000000000000284e+01,3.879999999999999716e+01,5.029999999999999716e+01
8.240000000000000568e+01,3.670000000000000284e+01,2.289999999999999858e+01,3.150000000000000000e+01,2.019999999999999929e+01,6.000000000000000000e+00,2.460000000000000142e+01,4.010000000000000142e+01,3.629999999999999716e+01,2.680000000000000071e+01,3.080000000000000071e+01,4.050000000000000000e+01,1.789999999999999858e+01,3.870000000000000284e+01,3.639999999999999858e+01,3.270000000000000284e+01
1.160000000000000000e+02,1.960000000000000142e+01,2.119999999999999929e+01,3.520000000000000284e+01,1.789999999999999858e+01,6.200000000000000178e+00,2.569999999999999929e+01,5.050000000000000000e+01,3.729999999999999716e+01,2.830000000000000071e+01,2.700000000000000000e+01,3.970000000000000284e+01,1.960000000000000142e+01,4.110000000000000142e+01,3.689999999999999858e+01,3.450000000000000000e+01
2.060000000000000142e+01,1.960000000000000142e+01,3.000000000000000000e+01,3.229999999999999716e+01,2.050000000000000000e+01,6.900000000000000355e+00,2.810000000000000142e+01,4.000000000000000000e+01,3.589999999999999858e+01,3.289999999999999858e+01,2.730000000000000071e+01,3.860000000000000142e+01,4.779999999999999716e+01,3.589999999999999858e+01,3.870000000000000284e+01,6.060000000000000142e+01
1.540000000000000036e+01,3.236000000000000227e+02,2.160000000000000142e+01,4.029999999999999716e+01,1.769999999999999929e+01,1.200000000000000000e+01,2.980000000000000071e+01,5.989999999999999858e+01,3.500000000000000000e+01,3.439999999999999858e+01,3.000000000000000000e+01,4.100000000000000000e+01,2.450000000000000000e+01,3.729999999999999716e+01,3.460000000000000142e+01,5.070000000000000284e+01
7.670000000000000284e+01,2.669999999999999929e+01,2.160000000000000142e+01,3.579999999999999716e+01,2.030000000000000071e+01,6.900000000000000355e+00,2.989999999999999858e+01,4.139999999999999858e+01,3.370000000000000284e+01,2.619999999999999929e+01,2.600000000000000000e+01,3.560000000000000142e+01,2.500000000000000000e+01,3.710000000000000142e+01,4.039999999999999858e+01,3.889999999999999858e+01
1.169000000000000057e+02,2.219999999999999929e+01,2.150000000000000000e+01,3.529999999999999716e+01,2.200000000000000000e+01,4.400000000000000355e+00,2.869999999999999929e+01,5.200000000000000000e+01,3.670000000000000284e+01,3.289999999999999858e+01,2.710000000000000142e+01,3.689999999999999858e+01,2.339999999999999858e+01,3.610000000000000142e+01,4.000000000000000000e+01,2.889999999999999858e+01
2.189999999999999858e+01,1.739999999999999858e+01,2.539999999999999858e+01,3.239999999999999858e+01,2.160000000000000142e+01,6.799999999999999822e+00,3.260000000000000142e+01,3.939999999999999858e+01,3.289999999999999858e+01,3.629999999999999716e+01,2.430000000000000071e+01,3.850000000000000000e+01,4.920000000000000284e+01,3.270000000000000284e+01,3.729999999999999716e+01,6.170000000000000284e+01
1.650000000000000000e+01,3.198999999999999773e+02,2.050000000000000000e+01,4.200000000000000000e+01,1.610000000000000142e+01,5.500000000000000000e+00,3.310000000000000142e+01,6.260000000000000142e+01,3.879999999999999716e+01,3.389999999999999858e+01,3.370000000000000284e+01,3.910000000000000142e+01,2.280000000000000071e+01,4.000000000000000000e+01,4.070000000000000284e+01,4.800000000000000000e+01
8.100000000000000000e+01,3.030000000000000071e+01,1.850000000000000000e+01,3.700000000000000000e+01,2.669999999999999929e+01,7.599999999999999645e+00,2.489999999999999858e+01,3.550000000000000000e+01,3.429999999999999716e+01,2.519999999999999929e+01,3.229999999999999716e+01,3.950000000000000000e+01,1.930000000000000071e+01,3.350000000000000000e+01,4.070000000000000284e+01,3.370000000000000284e+01
1.150000000000000000e+02,2.719999999999999929e+01,2.419999999999999929e+01,3.350000000000000000e+01,2.150000000000000000e+01,9.300000000000000711e+00,2.210000000000000142e+01,4.829999999999999716e+01,4.029999999999999716e+01,3.150000000000000000e+01,2.760000000000000142e+01,4.260000000000000142e+01,2.330000000000000071e+01,3.610000000000000142e+01,4.310000000000000142e+01,3.610000000000000142e+01
2.389999999999999858e+01,1.660000000000000142e+01,3.679999999999999716e+01,3.180000000000000071e+01,1.819999999999999929e+01,7.500000000000000000e+00,3.150000000000000000e+01,4.129999999999999716e+01,3.720000000000000284e+01,3.370000000000000284e+01,2.350000000000000000e+01,3.629999999999999716e+01,4.660000000000000142e+01,3.560000000000000142e+01,4.370000000000000284e+01,6.150000000000000000e+01
1.910000000000000142e+01,3.170000000000000000e+02,1.960000000000000142e+01,3.970000000000000284e+01,2.760000000000000142e+01,6.400000000000000355e+00,3.420000000000000284e+01,6.459999999999999432e+01,3.180000000000000071e+01,3.379999999999999716e+01,3.000000000000000000e+01,3.839999999999999858e+01,1.650000000000000000e+01,3.560000000000000142e+01,4.360000000000000142e+01,4.900000000000000000e+01
