391.07648725212204, 8.539823008849552
397.8753541076462, 7.743362831858406
405.52407932011084, 6.814159292035399
422.52124645892115, 4.955752212389385
437.81869688385046, 3.495575221238937
456.51558073654184, 2.3008849557522097
472.6628895184116, 2.3008849557522097
498.1586402266271, 2.0353982300885036
511.7563739376754, 3.230088495575231
529.6033994334263, 5.088495575221245
538.951841359772, 4.424778761061944
552.5495750708201, 3.628318584070797
561.8980169971659, 3.8938053097345176
567.8470254957494, 5.884955752212392
572.096317280452, 8.141592920353986
574.6458923512737, 12.389380530973455
577.1954674220951, 18.761061946902657
580.5949008498573, 29.380530973451336
590.7932011331434, 53.008849557522126
595.0424929178461, 57.787610619469035
598.4419263456081, 60.30973451327434
603.5410764872512, 61.23893805309735
611.1898016997159, 60.30973451327434
623.9376770538236, 56.99115044247788
641.7847025495744, 52.876106194690266
701.2747875354106, 39.20353982300885
725.9206798866855, 32.0353982300885
732.7195467422098, 31.63716814159293
746.317280453258, 31.769911504424776
770.9631728045329, 29.778761061946902
784.5609065155813, 29.115044247787615
797.308781869689, 28.05309734513275
808.3569405099156, 26.72566371681416
817.7053824362613, 24.070796460176993
828.7535410764881, 21.94690265486726
849.1501416430606, 19.823008849557525
871.246458923514, 16.106194690265482
899.291784702551, 11.991150442477874
928.1869688385284, 9.336283185840713
947.7337110481603, 7.079646017699119
971.5297450424948, 4.955752212389385
989.3767705382456, 3.495575221238937
1020.8215297450447, 2.0353982300885036
1049.7167138810223, 0.8407079646017763
